taxonomy,primary,displayName,level,isBasic,basicCategory
services_and_business > home_service > gutter_service,gutter_service,Gutter Service,2,false,home_service
services_and_business > home_service > handyman,handyman,Handyman,2,false,home_service
services_and_business > home_service > holiday_decorating_service,holiday_decorating_service,Holiday Decorating Service,2,false,home_service
services_and_business > home_service > home_automation,home_automation,Home Automation,2,false,home_service
services_and_business > home_service > home_cleaning,home_cleaning,Home Cleaning,2,false,home_service
services_and_business > home_service > home_energy_auditor,home_energy_auditor,Home Energy Auditor,2,false,home_service
services_and_business > home_service > home_inspector,home_inspector,Home Inspector,2,false,home_service
services_and_business > home_service > home_network_installation,home_network_installation,Home Network Installation,2,false,home_service
services_and_business > home_service > home_security,home_security,Home Security,2,false,home_service
services_and_business > home_service > home_window_tinting,home_window_tinting,Home Window Tinting,2,false,home_service
services_and_business > home_service > house_sitting,house_sitting,House Sitting,2,false,home_service
services_and_business > home_service > hvac_service,hvac_service,HVAC Service,2,false,home_service
services_and_business > home_service > hydro_jetting,hydro_jetting,Hydro Jetting,2,false,home_service
services_and_business > home_service > indoor_landscaping,indoor_landscaping,Indoor Landscaping,2,false,home_service
services_and_business > home_service > insulation_installation,insulation_installation,Insulation Installation,2,false,home_service
services_and_business > home_service > interior_design,interior_design,Interior Design,2,false,home_service
services_and_business > home_service > irrigation_service,irrigation_service,Irrigation Service,2,false,home_service
services_and_business > home_service > junk_removal_and_hauling,junk_removal_and_hauling,Junk Removal and Hauling,2,false,home_service
services_and_business > home_service > key_and_locksmith,key_and_locksmith,Key and Locksmith,2,false,home_service
services_and_business > home_service > kitchen_remodeling,kitchen_remodeling,Kitchen Remodeling,2,false,home_service
services_and_business > home_service > knife_sharpening,knife_sharpening,Knife Sharpening,2,false,home_service
services_and_business > home_service > landscaping,landscaping,Landscaping,2,false,home_service
services_and_business > home_service > landscaping > gardener,gardener,Gardener,3,false,home_service
services_and_business > home_service > landscaping > landscape_architect,landscape_architect,Landscape Architect,3,false,home_service
services_and_business > home_service > landscaping > lawn_service,lawn_service,Lawn Service,3,false,home_service
services_and_business > home_service > landscaping > tree_service,tree_service,Tree Service,3,false,home_service
services_and_business > home_service > lawn_mower_repair_service,lawn_mower_repair_service,Lawn Mower Repair Service,2,false,home_service
services_and_business > home_service > lighting_fixtures_and_equipment,lighting_fixtures_and_equipment,Lighting Fixtures and Equipment,2,false,home_service
services_and_business > home_service > masonry_concrete,masonry_concrete,Masonry Concrete,2,false,home_service
services_and_business > home_service > misting_system_service,misting_system_service,Misting System Service,2,false,home_service
services_and_business > home_service > mobile_home_repair,mobile_home_repair,Mobile Home Repair,2,false,home_service
services_and_business > home_service > mover,mover,Mover,2,false,home_service
services_and_business > home_service > packing_service,packing_service,Packing Service,2,false,home_service
services_and_business > home_service > painting,painting,Painting,2,false,home_service
services_and_business > home_service > patio_covers,patio_covers,Patio Covers,2,false,home_service
services_and_business > home_service > personal_assistant,personal_assistant,Personal Assistant,2,false,home_service
services_and_business > home_service > pest_control_service,pest_control_service,Pest Control Service,2,false,home_service
services_and_business > home_service > plasterer,plasterer,Plasterer,2,false,home_service
services_and_business > home_service > plumbing,plumbing,Plumbing,2,false,home_service
services_and_business > home_service > plumbing > backflow_service,backflow_service,Backflow Service,3,false,home_service
services_and_business > home_service > pool_and_hot_tub_service,pool_and_hot_tub_service,Pool and Hot Tub Service,2,false,home_service
services_and_business > home_service > pool_cleaning,pool_cleaning,Pool Cleaning,2,false,home_service
services_and_business > home_service > pressure_washing,pressure_washing,Pressure Washing,2,false,home_service
services_and_business > home_service > recycling_center,recycling_center,Recycling Center,2,false,home_service
services_and_business > home_service > refinishing_service,refinishing_service,Refinishing Service,2,false,home_service
services_and_business > home_service > security_systems,security_systems,Security Systems,2,false,home_service
services_and_business > home_service > sewing_and_alterations,sewing_and_alterations,Sewing and Alterations,2,false,home_service
services_and_business > home_service > sewing_and_alterations > tailor,tailor,Tailor,3,false,home_service
services_and_business > home_service > shades_and_blinds,shades_and_blinds,Shades and Blinds,2,false,home_service
services_and_business > home_service > shutters,shutters,Shutters,2,false,home_service
services_and_business > home_service > siding,siding,Siding,2,false,home_service
services_and_business > home_service > snow_removal_service,snow_removal_service,Snow Removal Service,2,false,home_service
services_and_business > home_service > solar_installation,solar_installation,Solar Installation,2,false,home_service
services_and_business > home_service > solar_panel_cleaning,solar_panel_cleaning,Solar Panel Cleaning,2,false,home_service
services_and_business > home_service > structural_engineer,structural_engineer,Structural Engineer,2,false,home_service
services_and_business > home_service > stucco_service,stucco_service,Stucco Service,2,false,home_service
services_and_business > home_service > television_service_provider,television_service_provider,Television Service Provider,2,false,home_service
services_and_business > home_service > tiling,tiling,Tiling,2,false,home_service
services_and_business > home_service > tv_mounting,tv_mounting,TV Mounting,2,false,home_service
services_and_business > home_service > wallpaper_installer,wallpaper_installer,Wallpaper Installer,2,false,home_service
services_and_business > home_service > washer_and_dryer_repair_service,washer_and_dryer_repair_service,Washer and Dryer Repair Service,2,false,home_service
services_and_business > home_service > water_delivery,water_delivery,Water Delivery,2,false,home_service
services_and_business > home_service > water_heater_installation_repair,water_heater_installation_repair,Water Heater Installation Repair,2,false,home_service
services_and_business > home_service > water_purification_service,water_purification_service,Water Purification Service,2,false,home_service
services_and_business > home_service > waterproofing,waterproofing,Waterproofing,2,false,home_service
services_and_business > home_service > well_drilling,well_drilling,Well Drilling,2,false,home_service
services_and_business > home_service > window_washing,window_washing,Window Washing,2,false,home_service
